"tag_id","t_run","t_rear_type","pass_type_T_R","rel_huc","rel_site","rel_rkm","rel_age","MPG","MPG.bin","BYage0","SYage1","AYageT","adult_age","OceanAge","length","SYage1_DOY","LGR.flow.7d","LGR.temp.7d","NPGO.ONDJFM.T","NPGO.ONDJFM.T.AVG3"
"3D9.1BF1090055",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",111,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF0FEB14C",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",111,"123",93.8494285714286,10.6268571428571,1.814,1.91866666666667
"3D9.1BF0F6F13C",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",117,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF279A7BF",5,"W","T","17060107","LGRRBR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2008","2009","2012",5,"3-Ocean or greater",114,"120",104.486,8.66142857142857,0.633,0.946
"3D9.1BF107702D",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",121,"145",82.7501428571429,13.7302857142857,1.814,1.91866666666667
"3D9.1BF109308A",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",120,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF1084404",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"140",69.2157142857143,12.3432857142857,1.814,1.91866666666667
"3D9.1BF0FAB72C",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",118,"118",104.615142857143,10.4335714285714,1.814,1.91866666666667
"3D9.1BF105D189",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",104,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF107EE62",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",120,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF0DC56A6",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",110,"109",98.5751428571429,9.72271428571429,1.814,1.91866666666667
"3D9.1BF108F51C",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",117,"130",91.2461428571429,10.9574285714286,1.814,1.91866666666667
"3D9.1BF1090140",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",112,"130",91.2461428571429,10.9574285714286,1.814,1.91866666666667
"3D9.1BF105A026",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",101,"135",77.6078571428571,11.0125714285714,1.814,1.91866666666667
"3D9.1BF0DD905E",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",108,"112",102.588714285714,9.95871428571428,1.814,1.91866666666667
"3D9.1BF0FEB832",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",121,"114",104.537571428571,10.2527142857143,1.814,1.91866666666667
"3D9.1BF0F5D941",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",116,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF105A799",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",116,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF1079DD7",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",100,"120",101.765571428571,10.2774285714286,1.814,1.91866666666667
"3D9.1BF0E54A41",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",106,"123",93.8494285714286,10.6268571428571,1.814,1.91866666666667
"3D9.1BF0FB61A0",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",107,"119",103.341857142857,10.2735714285714,1.814,1.91866666666667
"3D9.1BF1080151",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",113,"129",93.4805714285714,10.9924285714286,1.814,1.91866666666667
"3D9.1BF109CCA4",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",115,"116",106.964428571429,10.4705714285714,1.814,1.91866666666667
"3D9.1BF10A0B3A",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",92,"118",104.615142857143,10.4335714285714,1.814,1.91866666666667
"3D9.1BF0FED9FA",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",106,"112",102.588714285714,9.95871428571428,1.814,1.91866666666667
"3D9.1BF0ECD8DB",5,"W","ROR","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",109,"115",106.355428571429,10.4117142857143,1.814,1.91866666666667
"3D9.1C2D1220C2",5,"W","ROR","17060103","SNKTRP","522.225","SmoltAboveLGR","Lower Snake River","Lower Snake","2008","2009","2011",4,"2-Ocean",110,"122",89.0674285714286,8.63842857142857,0.753,0.946
"3D9.1BF243E470",2,"W","ROR","17060102","IMNTRP","522.308.007","SmoltAboveLGR","Grande Ronde/Imnaha","Grande Ronde/Imnaha","2006","2007","2009",4,"2-Ocean",106,"130",74.5157142857143,10.0867142857143,0.925,1.125
"3D9.1BF105DD4D",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",104,"124",93.8327142857143,10.7884285714286,1.814,1.91866666666667
"3D9.1BF0FEE46D",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",110,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF10982EB",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"98",68.7252857142857,8.79,1.814,1.91866666666667
"3D9.1BF0FEA934",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",120,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF1099EA9",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",117,"119",103.341857142857,10.2735714285714,1.814,1.91866666666667
"3D9.1BF109229C",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",97,"114",104.537571428571,10.2527142857143,1.814,1.91866666666667
"3D9.1BF0FEDB93",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",113,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF1095926",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",115,"108",96.1775714285714,9.73342857142857,1.814,1.91866666666667
"3D9.1BF10787E8",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",112,"113",102.850714285714,10.0714285714286,1.814,1.91866666666667
"3D9.1BF0FECE2F",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",122,"147",88.9227142857143,13.6321428571429,1.814,1.91866666666667
"3D9.1BF1078FCB",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",109,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF10894CB",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",115,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF1080061",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",113,"129",93.4805714285714,10.9924285714286,1.814,1.91866666666667
"3D9.1BF0E55DA5",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",121,"112",102.588714285714,9.95871428571428,1.814,1.91866666666667
"3D9.1BF107E87E",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",113,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF10725E8",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",115,"135",77.6078571428571,11.0125714285714,1.814,1.91866666666667
"3D9.1BF0E5941C",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",98,"123",93.8494285714286,10.6268571428571,1.814,1.91866666666667
"3D9.1BF0FE9AB2",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",115,"123",93.8494285714286,10.6268571428571,1.814,1.91866666666667
"3D9.1BF0FEE9D8",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",110,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF1089605",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",113,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF106012D",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",100,"113",102.850714285714,10.0714285714286,1.814,1.91866666666667
"3D9.1BF1098E01",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF10954BB",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",120,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF107D8CA",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",122,"101",76.6588571428571,8.99414285714286,1.814,1.91866666666667
"3D9.1BF0FABDA1",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",109,"114",104.537571428571,10.2527142857143,1.814,1.91866666666667
"3D9.1BF1098638",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF107E61D",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",122,"104",81.6235714285714,9.33057142857143,1.814,1.91866666666667
"3D9.1BF1050883",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",99,"137",73.7845714285714,11.3345714285714,1.814,1.91866666666667
"3D9.1BF0FB5604",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",110,"120",101.765571428571,10.2774285714286,1.814,1.91866666666667
"3D9.1BF0E6C3C0",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",115,"108",96.1775714285714,9.73342857142857,1.814,1.91866666666667
"3D9.1BF0FAC8C0",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",103,"119",103.341857142857,10.2735714285714,1.814,1.91866666666667
"3D9.1BF10821D0",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"108",96.1775714285714,9.73342857142857,1.814,1.91866666666667
"3D9.1BF0E1D52B",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",118,"110",101.254857142857,9.71428571428571,1.814,1.91866666666667
"3D9.1BF109D669",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",108,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF1076E71",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",108,"119",103.341857142857,10.2735714285714,1.814,1.91866666666667
"3D9.1BF0E9754F",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",116,"110",101.254857142857,9.71428571428571,1.814,1.91866666666667
"3D9.1BF108CC0B",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",106,"128",94.8151428571429,11.0408571428571,1.814,1.91866666666667
"3D9.1BF0FB5848",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",110,"116",106.964428571429,10.4705714285714,1.814,1.91866666666667
"3D9.1BF105B640",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",118,"119",103.341857142857,10.2735714285714,1.814,1.91866666666667
"3D9.1BF0FEC589",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",119,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF107A2BA",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",113,"122",95.3697142857143,10.4564285714286,1.814,1.91866666666667
"3D9.1BF0FEC94C",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",116,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF108808E",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF0FEAE0C",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",118,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF0FE8DBF",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",110,"122",95.3697142857143,10.4564285714286,1.814,1.91866666666667
"3D9.1BF1080F50",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",109,"130",91.2461428571429,10.9574285714286,1.814,1.91866666666667
"3D9.1BF0F5B7DA",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",109,"109",98.5751428571429,9.72271428571429,1.814,1.91866666666667
"3D9.1BF107D207",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",117,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF10984D0",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",109,"119",103.341857142857,10.2735714285714,1.814,1.91866666666667
"3D9.1BF1087F63",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",114,"107",93.6025714285714,9.678,1.814,1.91866666666667
"3D9.1BF0FE9E88",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",118,"111",102.710714285714,9.79685714285714,1.814,1.91866666666667
"3D9.1BF105EB65",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",116,"104",81.6235714285714,9.33057142857143,1.814,1.91866666666667
"3D9.1BF107DE8C",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",112,"127",94.6572857142857,11.1347142857143,1.814,1.91866666666667
"3D9.1BF0FC47B9",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",115,"106",89.3662857142857,9.54685714285714,1.814,1.91866666666667
"3D9.1BF109DD73",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",92,"118",104.615142857143,10.4335714285714,1.814,1.91866666666667
"3D9.1BF10935D9",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",105,"134",80.2435714285714,10.8952857142857,1.814,1.91866666666667
"3D9.1BF107E844",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",115,"123",93.8494285714286,10.6268571428571,1.814,1.91866666666667
"3D9.1BF10998EC",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",104,"130",91.2461428571429,10.9574285714286,1.814,1.91866666666667
"3D9.1BF1095056",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",97,"113",102.850714285714,10.0714285714286,1.814,1.91866666666667
"3D9.1BF107C160",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",117,"112",102.588714285714,9.95871428571428,1.814,1.91866666666667
"3D9.1BF107BE62",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",119,"132",86.5478571428571,10.8011428571429,1.814,1.91866666666667
"3D9.1BF0E427C2",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",113,"112",102.588714285714,9.95871428571428,1.814,1.91866666666667
"3D9.1BF0FB5E21",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",105,"120",101.765571428571,10.2774285714286,1.814,1.91866666666667
"3D9.1BF11CB90D",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","2001","2002","2004",4,"2-Ocean",99,"153",117.788714285714,12.0501428571429,0.452,0.329666666666667
"3D9.1BF0F5D55E",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",102,"123",93.8494285714286,10.6268571428571,1.814,1.91866666666667
"3D9.1BF0FB5AAD",5,"W","ROR","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",100,"114",104.537571428571,10.2527142857143,1.814,1.91866666666667
"3D9.1BF1087A55",5,"W","T","17060107","LGRRRR","522.173","SmoltAtLGR","Lower Snake River","Lower Snake","1999","2000","2002",4,"2-Ocean",105,"131",88.636,10.8867142857143,1.814,1.91866666666667
